Destination ID,Attraction,Restaurant_Name      ,Location        ,Rating        , Price Range ,Province
866,Ghalechowk,No,No,No,No,4
867,Damauli,The Maulik.,"X7PV+97Q, Byas",4,High (~$90+),4
867,Damauli,Vistaar Restaurant,"Balmandir Line, Byas 33900",4.1,Low (~$10–20),4
867,Damauli,Transit Restaurant Damauli,"Balmandir Line, Byas 00977",4,Medium (~$35–60),4
868,Arjunchaupari,K.C Restaurant fedhi,"2QX2+289, Arjun Chaupari 33800",4,High (~$90+),4
868,Arjunchaupari,Lafa Restaurant,"2QPC+WF9, Khilung Deurali 33801",4.2,Low (~$10–20),4
868,Arjunchaupari,Danfe Food And Cafe,Darsing Dahathum 33801,4,Medium (~$35–60),4
869,Pelkachaur,The Roadside Cafe,"The Roadside Cafe, 11 Siddhartha Rajmarg, Putalibazar 33800",4,High (~$90+),4
869,Pelkachaur,Sunlight Restaurant and Tandoori,"3R55+QM5, H10, Putalibazar 33800",4.1,Low (~$10–20),4
869,Pelkachaur,Raniraha restaurant,"2QXW+4FJ, H10, Putalibazar 33800",4,Medium (~$35–60),4
870,Putalibazar,WELCOME RESTAURANT,"4V5J+GHW, Putalibazar 33800",4,High (~$90+),4
870,Putalibazar,Simsar Cafe & Restaurant,"4V3C+MQ4, Putalibazar 33800",3.9,Low (~$10–20),4
870,Putalibazar,Khand Restaurant,Putalibazar 33800,4,Medium (~$35–60),4
871,Amppipal,Solti Hotel / Vandari Khaja Ghar,"3GFR+388, Palungtar",3.8,High (~$90+),4
871,Amppipal,Tara didi khaja ghar,"3HM4+2JW, Harmi",4.2,Low (~$10–20),4
871,Amppipal,Barabesa kadali bazaar,"3FGQ+77H, Palungtar",4,Medium (~$35–60),4
872,Makaikhola,No,No,No,No,4
872,Makaikhola,No,No,No,No,4
872,Makaikhola,No,No,No,No,4
873,Chongur (Chhyokhar),No,No,No,No,4
873,Chongur (Chhyokhar),No,No,No,No,4
873,Chongur (Chhyokhar),No,No,No,No,4
874,Tangbe,No,No,No,No,4
874,Tangbe,No,No,No,No,4
874,Tangbe,No,No,No,No,4
875,Majibari,No,No,No,No,4
875,Majibari,No,No,No,No,4
875,Majibari,No,No,No,No,4
876,Dhakmar,Pasang Restaurant & Lodge,"Village, Dhakmar 33100",4.1,High (~$90+),4
876,Dhakmar,No,No,No,No,4
876,Dhakmar,No,No,No,No,4
877,Tsarang / Charang,"The Kailash Hotel, Tsarang, Mustang, Nepal","3WVH+JQ5, Kali Gandaki Corridor, Jomsom 33100",4,High (~$90+),4
877,Tsarang / Charang,No,No,No,No,4
877,Tsarang / Charang,No,No,No,No,4
878,Yara (Yara Ghara area),No,No,No,No,4
878,Yara (Yara Ghara area),No,No,No,No,4
878,Yara (Yara Ghara area),No,No,No,No,4
879,Luri Gompa,No,No,No,No,4
879,Luri Gompa,No,No,No,No,4
879,Luri Gompa,No,No,No,No,4
880,Chhusang,Hotel sweet dream,"WRJG+PPH, Chele Lomanthang Rd, Chhusang 33100",4,High (~$90+),4
880,Chhusang,No,No,No,No,4
880,Chhusang,No,No,No,No,4
881,Lumbini Village Lesser Temples,No,No,No,No,5
881,Lumbini Village Lesser Temples,No,No,No,No,5
881,Lumbini Village Lesser Temples,No,No,No,No,5
882,Tansen,Biju Restaurant,"RGVW+9VW, Tansen 32500",3.9,High (~$90+),5
882,Tansen,Cozy Restro And Bar,"10 H, Tansen 32500",4,Low (~$10–20),5
882,Tansen,Rambha Devi Restaurant,"VH53+CCG, Tansen 32500",4.1,Medium (~$35–60),5
883,Khaireni Hill Viewpoint,Bhetghat khaja ghar,"WG3Q+H22, Aanbu Khaireni",4,High (~$90+),4
883,Khaireni Hill Viewpoint,Shree Restaurant and Cafe,"WG2P+FJ9, Abukhaireni-Gorkha Hwy, Aanbu Khaireni",4.3,Low (~$10–20),4
883,Khaireni Hill Viewpoint,Thakali Guest House & Bhancha Ghar,"WG2P+4VM, Aanbu Khaireni",4.2,Medium (~$35–60),4
884,Dang Valley Minor Viewpoints,No,No,No,No,5
884,Dang Valley Minor Viewpoints,No,No,No,No,5
884,Dang Valley Minor Viewpoints,No,No,No,No,5
885,Buddha Statue Viewpoint,No,No,No,No,5
885,Buddha Statue Viewpoint,No,No,No,No,5
885,Buddha Statue Viewpoint,No,No,No,No,5
886,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
886,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
886,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
887,Dang Offbeat Hilltop,No,No,No,No,5
887,Dang Offbeat Hilltop,No,No,No,No,5
887,Dang Offbeat Hilltop,No,No,No,No,5
888,Jagatnagar Village,No,No,No,No,5
888,Jagatnagar Village,No,No,No,No,5
888,Jagatnagar Village,No,No,No,No,5
889,Rupandehi Traditional Villages,No,No,No,No,5
889,Rupandehi Traditional Villages,No,No,No,No,5
889,Rupandehi Traditional Villages,No,No,No,No,5
890,Ghodaghodi Lesser Villages,No,No,No,No,5
890,Ghodaghodi Lesser Villages,No,No,No,No,5
890,Ghodaghodi Lesser Villages,No,No,No,No,5
891,Syangja Waterfall,No,No,No,No,4
891,Syangja Waterfall,No,No,No,No,4
891,Syangja Waterfall,No,No,No,No,4
892,Mahendra Cave,Gring Restro and Bar,"VG6V+QP8, Tansen 32500",4,High (~$90+),4
892,Mahendra Cave,No,No,No,No,4
892,Mahendra Cave,No,No,No,No,4
893,Siddha Cave,No,No,No,No,5
893,Siddha Cave,No,No,No,No,5
893,Siddha Cave,No,No,No,No,5
894,Pyuthan Micro Viewpoint,No,No,No,No,5
894,Pyuthan Micro Viewpoint,No,No,No,No,5
894,Pyuthan Micro Viewpoint,No,No,No,No,5
895,Pyuthan,Blue Paradise Restaurant & Bar,"3RWR+PC2, Pyuthan 22300",4,High (~$90+),5
895,Pyuthan,Welcome Hotel&Lodge,"4V33+9PC, Pyuthan 22300",4,Low (~$10–20),5
895,Pyuthan,The Golden Hut Family Restaurant & Cottage,Pyuthan 22311,4.1,Medium (~$35–60),5
896,Bardiya,Karuwa Restaurant & Bar,"F62V+FJR, Thakudwara 21800",4,High (~$90+),5
896,Bardiya,The Food Restaurant & Bar,"J7RH+GJ7, Chisapani 21800",4.2,Low (~$10–20),5
896,Bardiya,Khanena Restaurant & Family Bar,"G4MC+3M, 1 Hospital road, Tikapur 10901",4,Medium (~$35–60),5
897,Dang,Karahi Event Spot,"479V+CH5, Tulsipur 22412",3.8,High (~$90+),5
897,Dang,Rostar restaurant,"48GJ+JG3, Tulsipur 22412",3.9,Low (~$10–20),5
897,Dang,Dovan Restaurant,"48P2+5QQ, Tulsipur 22412",4,Medium (~$35–60),5
898,Kothi River,No,No,No,No,5
898,Kothi River,No,No,No,No,5
898,Kothi River,No,No,No,No,5
899,Gaidahawa Lake,No,No,No,No,5
899,Gaidahawa Lake,No,No,No,No,5
899,Gaidahawa Lake,No,No,No,No,5
900,Kothi Minor Temples,No,No,No,No,5
900,Kothi Minor Temples,No,No,No,No,5
900,Kothi Minor Temples,No,No,No,No,5
901,Ghodaghodi Lake,No,No,No,No,5
901,Ghodaghodi Lake,No,No,No,No,5
901,Ghodaghodi Lake,Hangout cafe,Dhangadi 10900,4.2,Medium (~$35–60),5
902,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
902,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
902,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
903,Tansen Lesser Waterfalls,No,No,No,No,5
903,Tansen Lesser Waterfalls,No,No,No,No,5
903,Tansen Lesser Waterfalls,No,No,No,No,5
904,Arghakhanchi,No,No,No,No,5
904,Arghakhanchi,No,No,No,No,5
904,Arghakhanchi,No,No,No,No,5
905,Kapilvastu,New Paudel Restaurant,"G3R2+W9, Kapilvastu 32800",4,High (~$90+),5
905,Kapilvastu,Luscious Lounge & Restro,"h335+5g4, Kapilvastu 32800",4,Low (~$10–20),5
905,Kapilvastu,No,No,No,No,5
906,Rupandehi,No,No,No,No,5
906,Rupandehi,No,No,No,No,5
906,Rupandehi,No,No,No,No,5
907,Palpa (Tansen),Biju Restaurant,"RGVW+9VW, Tansen 32500",4,Low (~$10–20),5
907,Palpa (Tansen),Cozy Restro And Bar,"10 H, Tansen 32500",4.2,Medium (~$25–50),5
907,Palpa (Tansen),Rambha Devi Restaurant,"VH53+CCG, Tansen 32500",4.3,High (~$75+),5
908,Bardiya Tiny Shrine (Bardiya area),No,No,No,No,5
908,Bardiya Tiny Shrine (Bardiya area),No,No,No,No,5
908,Bardiya Tiny Shrine (Bardiya area),No,No,No,No,5
909,Dang Minor Temple (Dang district),No,No,No,No,5
909,Dang Minor Temple (Dang district),No,No,No,No,5
909,Dang Minor Temple (Dang district),No,No,No,No,5
910,Siddha Baba Temple (Butwal area),No,No,No,No,5
910,Siddha Baba Temple (Butwal area),No,No,No,No,5
910,Siddha Baba Temple (Butwal area),No,No,No,No,5
911,Tila Village (Rupandehi rural tourism example),No,No,No,No,5
911,Tila Village (Rupandehi rural tourism example),No,No,No,No,5
911,Tila Village (Rupandehi rural tourism example),No,No,No,No,5
912,Rupandehi Cultural Sites (Siddharthanagar),No,No,No,No,5
912,Rupandehi Cultural Sites (Siddharthanagar),No,No,No,No,5
912,Rupandehi Cultural Sites (Siddharthanagar),No,No,No,No,5
913,Kapilvastu (Tilaurakot),New Paudel Restaurant,"G3R2+W9, Kapilvastu 32800",4,Low (~$10–20),5
913,Kapilvastu (Tilaurakot),Luscious Lounge & Restro,"h335+5g4, Kapilvastu 32800",4.2,Medium (~$30–50),5
913,Kapilvastu (Tilaurakot),No,No,No,No,5
914,Bardiya National Park,Karuwa Restaurant & Bar,"F62V+FJR, Thakudwara 21800",4.1,Low (~$15–25),5
914,Bardiya National Park,The Food Restaurant & Bar,"J7RH+GJ7, Chisapani 21800",4,Medium (~$40–70),5
914,Bardiya National Park,Khanena Restaurant & Family Bar,"G4MC+3M, 1 Hospital road, Tikapur 10901",4,High (~$120–200),5
915,Tansen (Palpa),Biju Restaurant,"RGVW+9VW, Tansen 32500",4,Low (~$10–20),5
915,Tansen (Palpa),Cozy Restro And Bar,"10 H, Tansen 32500",4.5,Medium (~$30–60),5
915,Tansen (Palpa),Rambha Devi Restaurant,"VH53+CCG, Tansen 32500",4.1,High (~$80–120),5
916,Lumbini (Mayadevi Temple),Bhaktapure Newari Chulo & Sekuwa Corner Lumbini,Lumbini Sanskritik 32900,4.2,Low (~$15–25),5
916,Lumbini (Mayadevi Temple),The Doko Restaurant & Bar,"F7CM+4H5, Lumbini Sanskritik 32900",4,Medium (~$40–60),5
916,Lumbini (Mayadevi Temple),Special Thakali Kitchen Nischal Restaurant,Lumbini Sanskritik 32900,4.1,High (~$100–180),5
917,Lumbini Sacred Garden,No,No,No,No,5
917,Lumbini Sacred Garden,No,No,No,No,5
917,Lumbini Sacred Garden,No,No,No,No,5
918,Ramgram Stupa,No,No,No,No,5
918,Ramgram Stupa,No,No,No,No,5
918,Ramgram Stupa,No,No,No,No,5
919,Devdaha Minor Monuments,No,No,No,No,5
919,Devdaha Minor Monuments,No,No,No,No,5
919,Devdaha Minor Monuments,No,No,No,No,5
920,Lumbini (general),No,No,No,No,5
920,Lumbini (general),No,No,No,No,5
920,Lumbini (general),No,No,No,No,5
921,Majhgaon Waterfall,No,No,No,No,5
921,Majhgaon Waterfall,No,No,No,No,5
921,Majhgaon Waterfall,No,No,No,No,5
922,Tilaurakot Palace Ruins,No,No,No,No,5
922,Tilaurakot Palace Ruins,No,No,No,No,5
922,Tilaurakot Palace Ruins,No,No,No,No,5
923,Chitwan Riverbank Minor Spots (assume near Chitwan but still in Lumbini Province border),No,No,No,No,5
923,Chitwan Riverbank Minor Spots,No,No,No,No,5
923,Chitwan Riverbank Minor Spots,No,No,No,No,5
924,Barahi Temple (assuming area in Bardiya or Lumbini region),No,No,No,No,5
924,Barahi Temple,No,No,No,No,5
924,Barahi Temple,No,No,No,No,5
925,"Tinau River (Butwal area, riverside)",Ghimire Nasta Pasal,"JC38+VMQ, Sauraha Pharsatikar 32900",4,Low (~$15-25),5
925,Tinau River,Tinau Restaurant,"Amuwa, Butwal",4,Medium (~$30-55),5
925,Tinau River,Restaurant,"JC6C+V35, Sauraha Pharsatikar 32900",4,High (~$70+),5
926,Butwal Cultural Area,No,No,No,No,5
926,Butwal Cultural Area,No,No,No,No,5
926,Butwal Cultural Area,No,No,No,No,5
927,Maya Devi Temple,Bhaktapure Newari Chulo & Sekuwa Corner Lumbini,Lumbini Sanskritik 32900,4,Low (~$20-30),5
927,Maya Devi Temple,The Doko Restaurant & Bar,"F7CM+4H5, Lumbini Sanskritik 32900",3.9,Medium (~$35-60),5
927,Maya Devi Temple,Special Thakali Kitchen Nischal Restaurant,Lumbini Sanskritik 32900,4,High (~$150+),5
928,Puskarni Pond (Sacred Garden),No,No,No,No,5
928,Puskarni Pond,No,No,No,No,5
928,Puskarni Pond,No,No,No,No,5
929,Arghakhanchi,No,No,No,No,5
929,Arghakhanchi,No,No,No,No,5
929,Arghakhanchi,No,No,No,No,5
930,Barahi Temple,No,No,No,No,5
930,Barahi Temple,No,No,No,No,5
930,Barahi Temple,No,No,No,No,5
931,Bardiya,Karuwa Restaurant & Bar,"F62V+FJR, Thakudwara 21800",4,Low (~$20-30),5
931,Bardiya,The Food Restaurant & Bar,"J7RH+GJ7, Chisapani 21800",3.9,Medium (~$40-70),5
931,Bardiya,Khanena Restaurant & Family Bar,"G4MC+3M, 1 Hospital road, Tikapur 10901",4,High (~$100+),5
932,Bardiya National Park,Karuwa Restaurant & Bar,"F62V+FJR, Thakudwara 21800",4.1,Low (~$20-35),5
932,Bardiya National Park,The Food Restaurant & Bar,"J7RH+GJ7, Chisapani 21800",4,Medium (~$40-80),5
932,Bardiya National Park,Khanena Restaurant & Family Bar,"G4MC+3M, 1 Hospital road, Tikapur 10901",4,High (~$120+),5
933,Bardiya Tiny Shrine,No,No,No,No,5
933,Bardiya Tiny Shrine,No,No,No,No,5
933,Bardiya Tiny Shrine,No,No,No,No,5
934,Buddha Statue Viewpoint,No,No,No,No,5
934,Buddha Statue Viewpoint,No,No,No,No,5
934,Buddha Statue Viewpoint,No,No,No,No,5
935,Butwal Cultural Area,No,No,No,No,5
935,Butwal Cultural Area,No,No,No,No,5
935,Butwal Cultural Area,No,No,No,No,5
936,Chitwan Riverbank Minor Spots,No,No,No,No,5
936,Chitwan Riverbank Minor Spots,No,No,No,No,5
936,Chitwan Riverbank Minor Spots,No,No,No,No,5
937,Dang,Karahi Event Spot,"479V+CH5, Tulsipur 22412",3.9,Low (~$15-25),5
937,Dang,Rostar restaurant,"48GJ+JG3, Tulsipur 22412",4,Medium (~$30-50),5
937,Dang,Dovan Restaurant,"48P2+5QQ, Tulsipur 22412",4.2,High (~$70+),5
938,Dang Minor Temple,No,No,No,No,5
938,Dang Minor Temple,No,No,No,No,5
938,Dang Minor Temple,No,No,No,No,5
939,Dang Offbeat Hilltop,No,No,No,No,5
939,Dang Offbeat Hilltop,No,No,No,No,5
939,Dang Offbeat Hilltop,No,No,No,No,5
940,Dang Valley Minor Viewpoints,No,No,No,No,5
940,Dang Valley Minor Viewpoints,No,No,No,No,5
940,Dang Valley Minor Viewpoints,No,No,No,No,5
941,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
941,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
941,Devdaha Ancient Monuments Minor Sites,No,No,No,No,5
942,Devdaha Minor Monuments,No,No,No,No,5
942,Devdaha Minor Monuments,No,No,No,No,5
942,Devdaha Minor Monuments,No,No,No,No,5
943,Gaidahawa Lake,No,No,No,No,5
943,Gaidahawa Lake,No,No,No,No,5
943,Gaidahawa Lake,No,No,No,No,5
944,Ghodaghodi Lake,No,No,No,No,5
944,Ghodaghodi Lake,No,No,No,No,5
944,Ghodaghodi Lake,No,No,No,No,5
945,Ghodaghodi Lesser Villages,No,No,No,No,7
945,Ghodaghodi Lesser Villages,No,No,No,No,7
945,Ghodaghodi Lesser Villages,No,No,No,No,7
946,Jagatnagar Village,No,No,No,No,5
946,Jagatnagar Village,No,No,No,No,5
946,Jagatnagar Village,No,No,No,No,5
947,Kapilvastu ,New Paudel Restaurant,"G3R2+W9, Kapilvastu 32800",4.2,Low (~$15‑25),5
947,Kapilvastu ,Luscious Lounge & Restro,"h335+5g4, Kapilvastu 32800",3.9,Medium (~$30‑55),5
947,Kapilvastu ,No,No,No,No,5
948,Tilaurakot (in Kapilvastu),No,No,No,No,5
948,Tilaurakot (Kapilvastu),No,No,No,No,5
948,Tilaurakot (Kapilvastu),No,No,No,No,5
949,Khaireni Hill Viewpoint,No,No,No,No,5
949,Khaireni Hill Viewpoint,No,No,No,No,5
949,Khaireni Hill Viewpoint,No,No,No,No,5
950,Kothi Minor Temples,No,No,No,No,5
950,Kothi Minor Temples,No,No,No,No,5
950,Kothi Minor Temples,No,No,No,No,5
951,Kothi River,No,No,No,No,5
951,Kothi River,No,No,No,No,5
951,Kothi River,No,No,No,No,5
952,Lumbini (general),No,No,No,No,5
952,Lumbini (general),No,No,No,No,5
952,Lumbini (general),No,No,No,No,5
953,Lumbini Sacred Garden,No,No,No,No,5
953,Lumbini Sacred Garden,No,No,No,No,5
953,Lumbini Sacred Garden,No,No,No,No,5
954,Lumbini Village Lesser Temples,No,No,No,No,5
954,Lumbini Village Lesser Temples,No,No,No,No,5
954,Lumbini Village Lesser Temples,No,No,No,No,5
955,Mahendra Cave,No,No,No,No,5
955,Mahendra Cave,No,No,No,No,5
955,Mahendra Cave,No,No,No,No,5
956,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
956,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
956,Majhgaon Hill Lesser Viewpoints,No,No,No,No,5
957,Majhgaon Waterfall,No,No,No,No,5
957,Majhgaon Waterfall,No,No,No,No,5
957,Majhgaon Waterfall,No,No,No,No,5
958,Maya Devi Temple,Bhaktapure Newari Chulo & Sekuwa Corner Lumbini,Lumbini Sanskritik 32900,3.9,Low (~$20–30),5
958,Maya Devi Temple,The Doko Restaurant & Bar,"F7CM+4H5, Lumbini Sanskritik 32900",4,Medium (~$35–60),5
958,Maya Devi Temple,Special Thakali Kitchen Nischal Restaurant,Lumbini Sanskritik 32900,4.2,High (~$150+),5
959,Palpa,No,No,No,No,5
959,Palpa,No,No,No,No,5
959,Palpa,No,No,No,No,5
960,Puskharni Pond,No,No,No,No,5
960,Puskharni Pond,No,No,No,No,5
960,Puskharni Pond,No,No,No,No,5
961,Ramgram Stupa,The Haveli Restaurant,Ramgram 33007,4,Low (~$15–25),5
961,Ramgram Stupa,No,No,No,No,5
961,Ramgram Stupa,No,No,No,No,5
962,Rupa Lake,No,No,No,No,5
962,Rupa Lake,No,No,No,No,5
962,Rupa Lake,No,No,No,No,5
963,Rupandehi,No,No,No,No,5
963,Rupandehi,No,No,No,No,5
963,Rupandehi,No,No,No,No,5
964,Rupandehi Cultural Sites (Siddharthanagar),No,No,No,No,5
964,Rupandehi Cultural Sites,No,No,No,No,5
964,Rupandehi Cultural Sites,No,No,No,No,5
965,Rupandehi Traditional Villages,No,No,No,No,5
965,Rupandehi Traditional Villages,No,No,No,No,5
965,Rupandehi Traditional Villages,No,No,No,No,5
966,Siddha Baba Temple (Butwal area),No,No,No,No,5
966,Siddha Baba Temple,No,No,No,No,5
966,Siddha Baba Temple,No,No,No,No,5
967,Siddha Cave,No,No,No,No,5
967,Siddha Cave,No,No,No,No,5
967,Siddha Cave,No,No,No,No,5
968,Syangja Waterfall,No,No,No,No,5
968,Syangja Waterfall,No,No,No,No,5
968,Syangja Waterfall,No,No,No,No,5
969,Tansen,Rambha Devi Restaurant,"VH53+CCG, Tansen 32500",4.2,Low (~$15–25),5
969,Tansen,Biju Restaurant,"RGVW+9VW, Tansen 32500",3.9,Medium (~$30–60),5
969,Tansen,No,No,No,No,5
970,Tansen Lesser Waterfalls,No,No,No,No,5
970,Tansen Lesser Waterfalls,No,No,No,No,5
970,Tansen Lesser Waterfalls,No,No,No,No,5
971,Tila Village (Rupandehi rural tourism example),No,No,No,No,5
971,Tila Village,No,No,No,No,5
971,Tila Village,No,No,No,No,5
972,Tilaurakot Palace Ruins,No,No,No,No,5
972,Tilaurakot Palace Ruins,No,No,No,No,5
972,Tilaurakot Palace Ruins,No,No,No,No,5
973,Tinau River,Ghimire Nasta Pasal,"JC38+VMQ, Sauraha Pharsatikar 32900",4.3,Mid: $25–$45,5
973,Tinau River,Tinau Restaurant,"Amuwa, Butwal",4,Low: $12–$25,5
973,Tinau River,Restaurant,"JC6C+V35, Sauraha Pharsatikar 32900",4.4,High: $40–$70,5
974,Kamal Pokhari,No,No,No,No,5
974,Kamal Pokhari,No,No,No,No,5
974,Kamal Pokhari,No,No,No,No,5
975,Kamal Dah,No,No,No,No,5
975,Kamal Dah,No,No,No,No,5
975,Kamal Dah,No,No,No,No,5
976,Deurali Cave,No,No,No,No,5
976,Deurali Cave,No,No,No,No,5
976,Deurali Cave,No,No,No,No,5
977,Jogidanda,No,No,No,No,5
977,Jogidanda,No,No,No,No,5
977,Jogidanda,No,No,No,No,5
978,Rangsi,No,No,No,No,5
978,Rangsi,No,No,No,No,5
978,Rangsi,No,No,No,No,5
979,Jang,No,No,No,No,5
979,Jang,No,No,No,No,5
979,Jang,No,No,No,No,5
980,Hukam,No,No,No,No,5
980,Hukam,No,No,No,No,5
980,Hukam,No,No,No,No,5
981,Sundah,No,No,No,No,5
981,Sundah,No,No,No,No,5
981,Sundah,No,No,No,No,5
982,Sisne,No,No,No,No,5
982,Sisne,No,No,No,No,5
982,Sisne,No,No,No,No,5
983,Thawang,No,No,No,No,5
983,Thawang,No,No,No,No,5
983,Thawang,No,No,No,No,5
984,Rujikhola,No,No,No,No,5
984,Rujikhola,No,No,No,No,5
984,Rujikhola,No,No,No,No,5
985,Naribang,No,No,No,No,5
985,Naribang,No,No,No,No,5
985,Naribang,No,No,No,No,5
986,Tulsipur,Meet & Eat Restaurant,Sakura road,4.3,Mid: $25–$45,5
986,Tulsipur,Good Luck Restaurant,"H 11, Tulsipur 22412",4.2,Low: $12–$25,5
986,Tulsipur,Cloud The Family Restaurant,"Corner, chowk Kha Line, Tulsipur 22412",4.3,High: $40–$70,5
987,Beljhundi,Radisson,Bijauri 22412,4.3,Mid: $25–$45,5
987,Beljhundi,Hem Jyoti Cottage,Bijauri 22412,4.4,Low: $12–$25,5
987,Beljhundi,Sandhya khaja ghar and restaurant,"485W+J7G, Bijauri 22412",4.2,High: $40–$70,5
988,Dudhras,No,No,No,No,5
988,Dudhras,No,No,No,No,5
988,Dudhras,No,No,No,No,5
989,Khaira,No,No,No,No,5
989,Khaira,No,No,No,No,5
989,Khaira,No,No,No,No,5
990,Bangaun,No,No,No,No,5
990,Bangaun,No,No,No,No,5
990,Bangaun,No,No,No,No,5
991,Narayanpur,No,No,No,No,5
991,Narayanpur,No,No,No,No,5
991,Narayanpur,No,No,No,No,5
992,Nayagaun,No,No,No,No,5
992,Nayagaun,No,No,No,No,5
992,Nayagaun,No,No,No,No,5
993,Okharkot,No,No,No,No,5
993,Okharkot,No,No,No,No,5
993,Okharkot,No,No,No,No,5
994,Bandikot,Anzila fast food cottage,"42WG+QG9, Bandikot 22300",4.4,Mid: $25–$45,5
994,Bandikot,Purkot daha,"43R7+J59, Purkotdaha 32600",4.2,Low: $12–$25,5
994,Bandikot,Amrita restaurant,"42FG+89F, Wangemarkot 22300",4.3,High: $40–$70,5
995,Mayalpokhari,No,No,No,No,5
995,Mayalpokhari,No,No,No,No,5
995,Mayalpokhari,No,No,No,No,5
996,Sirseni,No,No,No,No,5
996,Sirseni,No,No,No,No,5
996,Sirseni,No,No,No,No,5
997,Dhamir,No,No,No,No,5
997,Dhamir,No,No,No,No,5
997,Dhamir,No,No,No,No,5
998,Arje,No,No,No,No,5
998,Arje,No,No,No,No,5
998,Arje,No,No,No,No,5
999,Chhapahile,No,No,No,No,5
999,Chhapahile,No,No,No,No,5
999,Chhapahile,No,No,No,No,5
1000,Neta,Jackson restaurant khaular,"66QF+P75, Heel 32600",4.3,Mid: $25–$45,5
1000,Neta,Manisha hotel & khaja ghar,"66QF+6J9, Heel 32600",4.4,Low: $12–$25,5
1000,Neta,No,No,No,No,5
1001,Gwalichaur,River point restaurant,"Burtibang Rd, 32600",4.3,Mid: $25–$45,5
1001,Gwalichaur,No,No,No,No,5
1001,Gwalichaur,No,No,No,No,5
1002,Malagiri,No,No,No,No,5
1002,Malagiri,No,No,No,No,5
1002,Malagiri,No,No,No,No,5
1003,Narikot,No,No,No,No,5
1003,Narikot,No,No,No,No,5
1003,Narikot,No,No,No,No,5
1004,Majhakot,No,No,No,No,5
1004,Majhakot,No,No,No,No,5
1004,Majhakot,No,No,No,No,5
1005,Loharpani,Bijay hotel and restaurant,"2J4H+V75, Loharpani 22400",4.3,Mid: $25–$45,5
1005,Loharpani,No,No,No,No,5
1005,Loharpani,No,No,No,No,5
1006,Syuja,No,No,No,No,5
1006,Syuja,No,No,No,No,5
1006,Syuja,No,No,No,No,5
1007,Tripur,No,No,No,No,5
1007,Tripur,No,No,No,No,5
1007,Tripur,No,No,No,No,5
1008,Manpur,No,No,No,No,5
1008,Manpur,No,No,No,No,5
1008,Manpur,No,No,No,No,5
1009,Phulbari,Chaudhary Restaurant,"11 H, Phulbari 22412",3.9,Mid: $25–$45,5
1009,Phulbari,River Side Khaja Ghar,"11 H, Tulsipur 22412",4,Low: $12–$25,5
1009,Phulbari,Fulbari Katej,"शितलपुर - गोलताकुरी सडक, Phulbari 22412",4.2,High: $40–$70,5
1010,Goltakuri,No,No,No,No,5
1010,Goltakuri,No,No,No,No,5
1010,Goltakuri,No,No,No,No,5
1011,Bejapur,No,No,No,No,5
1011,Bejapur,No,No,No,No,5
1011,Bejapur,No,No,No,No,5
1012,Narainapur,No,No,No,No,5
1012,Narainapur,No,No,No,No,5
1012,Narainapur,No,No,No,No,5
1013,Matahiya,No,No,No,No,5
1013,Matahiya,No,No,No,No,5
1013,Matahiya,No,No,No,No,5
1014,Gangapur,No,No,No,No,5
1014,Gangapur,No,No,No,No,5
1014,Gangapur,No,No,No,No,5
1015,Holiya,No,No,No,No,5
1015,Holiya,No,No,No,No,5
1015,Holiya,No,No,No,No,5
1016,Betahani,Rapti restaurant,"Puraina - Betahani Rd, Betahani 21900",4,Mid: $25–$45,5
1016,Betahani,No,No,No,No,5
1016,Betahani,No,No,No,No,5
1017,Puraina,No,No,No,No,5
1017,Puraina,No,No,No,No,5
1017,Puraina,No,No,No,No,5
1018,Nepalgunj,The Brothers Restaurant,"3J28+JCG Setu BK Chowk, Nepalgunj 21900",4.2,Mid: $25–$45,5
1018,Nepalgunj,BARAHSINGHE,"Ratna Rajmarg H12 (Nepalganj-Surkhet Road), Nepalgunj 21900",3.9,Low: $12–$25,5
1018,Nepalgunj,Himalayan Bites & Brews (Restaurant & Cafe),"Himalayan Bites & Brews, New Rd, Nepalgunj 21900",4,High: $40–$70,5
1019,Kalika,No,No,No,No,5
1019,Kalika,No,No,No,No,5
1019,Kalika,No,No,No,No,5
1020,Munalbasti,No,No,No,No,5
1020,Munalbasti,No,No,No,No,5
1020,Munalbasti,No,No,No,No,5
1021,Ganeshpur,No,No,No,No,5
1021,Ganeshpur,No,No,No,No,5
1021,Ganeshpur,No,No,No,No,5
1022,Mahamadpur,No,No,No,No,5
1022,Mahamadpur,No,No,No,No,5
1022,Mahamadpur,No,No,No,No,5
1023,Gulariya,Lotus Garden/Hotel/Restaurant/Nepali Thali/Food,"Behind Karnali Bank, Gulariya",4.2,Mid: $25–$45,5
